feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,label
-173.81045532226562,137.17355346679688,-23.72303009033203,26.979677200317383,-16.67521095275879,4.194730281829834,-12.57178783416748,5.851668834686279,-2.87695050239563,-1.1783808469772339,-1.9682406187057495,1.8011796474456787,-3.0069503784179688,90.23892211914062,32.903709411621094,32.07718276977539,22.257993698120117,17.02321434020996,12.652122497558594,12.26854419708252,9.07992172241211,10.420567512512207,8.102306365966797,7.45198917388916,7.610536575317383,9.6771821975708,0.4620903730392456,0.17099183797836304,0.192556694149971,0.37835657596588135,0.3539493978023529,0.4592571556568146,0.27628475427627563,0.32396188378334045,0.1876537799835205,0.20239782333374023,0.32359978556632996,0.31653857231140137,0.37695473432540894,0.1919872909784317,0.19357728958129883,0.36217233538627625,0.2754046618938446,0.41723570227622986,0.2530622184276581,0.30763158202171326,0.2236751914024353,0.2320496141910553,0.3062349259853363,0.2640092968940735,16.17231863362414,16.37877382419769,21.30386076516199,21.594250074124172,18.67648789043173,17.765835133664403,35.72235552424617,5.308507182616167,5.43849183079075,6.3113696965832045,5.71781500809056,4.874376402918687,3.5099126027087526,5.5507037335361575,0.1427881121635437,0.09589917957782745,0.06295882576856149,0.0210127131611687,blues
-287.931884765625,124.0107650756836,5.467447757720947,33.66307067871094,1.0916539430618286,14.703699111938477,-4.881141662597656,8.668891906738281,0.7843316197395325,6.576079845428467,-4.875815391540527,-3.1767609119415283,-5.538258075714111,77.0152359008789,31.543550491333008,17.380319595336914,18.56055450439453,21.00514793395996,15.342257499694824,12.228330612182617,13.759413719177246,12.19304370880127,10.68758773803711,9.683862686157227,9.17584228515625,8.111279487609863,0.2483403980731964,0.230317160487175,0.30519625544548035,0.4141206443309784,0.6587240099906921,0.541793942451477,0.3526597023010254,0.34855934977531433,0.34550485014915466,0.3478560447692871,0.27667346596717834,0.3209024965763092,0.2723556160926819,0.21181616187095642,0.247272789478302,0.27659404277801514,0.3749867379665375,0.35103997588157654,0.25400084257125854,0.3041366636753082,0.3006305694580078,0.318729966878891,0.27621570229530334,0.33483898639678955,27.473330850665782,16.88245596638507,17.70137483223444,17.876979839518352,17.39856772502741,16.091328600156487,32.16006630101927,5.883975592815111,4.811756149515852,4.670198950014273,3.8512177849906646,3.186407399789716,2.4879872841037582,5.070811420729408,0.06570573896169662,0.04999326914548874,0.043930584759280744,0.04353977919397629,blues
-207.23829650878906,132.82740783691406,-15.454079627990723,60.98097229003906,0.7190260887145996,12.461328506469727,1.163385033607483,-1.5329197645187378,-17.895849227905273,8.360363006591797,-2.459650754928589,-0.5846391916275024,0.3722643554210663,67.64447784423828,25.807416915893555,30.581554412841797,18.18055534362793,17.718584060668945,10.055081367492676,10.389084815979004,10.565760612487793,9.817126274108887,9.737113952636719,11.81776237487793,9.630383491516113,9.28075885772705,0.30373916029930115,0.16060714423656464,0.21950650215148926,0.20335963368415833,0.19669213891029358,0.26667141914367676,0.30215802788734436,0.1577230989933014,0.18236224353313446,0.2133905589580536,0.3753588795661926,0.6504871845245361,0.22767455875873566,0.21545039117336273,0.3050646185874939,0.26023441553115845,0.28418612480163574,0.3028136193752289,0.32768017053604126,0.19755955040454865,0.23942704498767853,0.25821369886398315,0.24458634853363037,0.39902183413505554,16.891745863969614,18.89233691441681,21.021541674873056,20.096252460339123,21.639422560360064,22.806531214096154,33.53688929320493,4.76093718925154,5.093597478475048,4.861671976148638,4.864230118392363,4.392560112431288,4.059439659724711,3.4912948943042608,0.11898959428071976,0.06368143856525421,0.06909500676720805,0.04879100679250699,blues
-209.80392456054688,124.46475982666016,10.309393882751465,47.016357421875,6.478227138519287,15.415120124816895,-2.015941619873047,6.7262187004089355,-21.543222427368164,10.72083568572998,-5.532846450805664,-2.195727586746216,-3.0491857528686523,44.36949920654297,23.279464721679688,25.732269287109375,12.182557106018066,10.094635009765625,12.090126037597656,8.332612991333008,8.71892261505127,9.819252014160156,9.79083251953125,9.521119117736816,7.69403600692749,7.232870101928711,0.1276945173740387,0.14224939048290253,0.17113937437534332,0.14699555933475494,0.18999652564525604,0.23210017383098602,0.1563587635755539,0.21675123274326324,0.3452763855457306,0.3849097490310669,0.6917693018913269,0.3736830949783325,0.17354880273342133,0.234465554356575,0.24348977208137512,0.2280360460281372,0.25214412808418274,0.2604038417339325,0.182476207613945,0.2451266199350357,0.3452487587928772,0.24058160185813904,0.3789195120334625,0.24556054174900055,17.05654375039744,18.544415623637075,21.598669951170574,18.855842218597246,19.588296985931414,19.25489480117739,34.97303827149957,4.738326035391665,5.313232570915947,4.899529257367525,4.310016545159533,4.071098387870209,4.09497976002317,1.904452764246467,0.11312991380691528,0.06475137174129486,0.0514017032820959,0.035431452423898294,blues
-305.66436767578125,113.0710220336914,12.10733413696289,45.05219650268555,17.734384536743164,14.590070724487305,4.147995948791504,0.2263115644454956,-7.021586894989014,13.646476745605469,8.914210319519043,1.303798794746399,5.954978942871094,90.5131607055664,26.11797332763672,38.245975494384766,14.985570907592773,15.77492904663086,12.432700157165527,12.554463386535645,12.918807029724121,9.87876033782959,8.76353931427002,9.488390922546387,7.917946815490723,8.019831657409668,0.2959798276424408,0.31584712862968445,0.2945961654186249,0.23986488580703735,0.29456353187561035,0.31403103470802307,0.23693254590034485,0.23518000543117523,0.28398796916007996,0.37791839241981506,0.6206914782524109,0.4371238350868225,0.32246705889701843,0.3337451219558716,0.31468892097473145,0.2750803530216217,0.3062375783920288,0.3205207586288452,0.2524031102657318,0.2470473051071167,0.2836456000804901,0.2911977767944336,0.42028820514678955,0.33645007014274597,17.679678160015623,19.682804943313524,23.63086398098306,19.51601065377723,20.491167529556282,19.446793881410674,30.891390483189152,4.339360295110894,5.28443105735795,5.92352184497662,5.604209011373448,5.311359867121553,5.240836092784723,3.071862542824782,0.06699823588132858,0.05207373946905136,0.045036675850734724,0.0394964660662841,blues
-238.51962280273438,120.10218811035156,-4.22194766998291,42.29458999633789,5.923821926116943,13.911397933959961,5.350523948669434,1.895267128944397,-16.92808723449707,12.343145370483398,3.938899517059326,-1.396682858467102,0.013027760200202465,66.17874145507812,26.984786987304688,31.285717010498047,19.57513427734375,17.283571243286133,10.834488868713379,10.937950134277344,11.994966506958008,9.477280616760254,8.7311372756958,9.033888816833496,7.804483413696289,7.782454490661621,0.2700389623641968,0.16510169208049774,0.24188989400863647,0.24282662570476532,0.28292661905288696,0.29346129298210144,0.26243212819099426,0.17003123462200165,0.19486086070537567,0.24148698151111603,0.3523685932159424,0.5193532705307007,0.2342558056116104,0.21633045375347137,0.33339887857437134,0.29446399211883545,0.3431812524795532,0.32791826128959656,0.2937638759613037,0.2125876098871231,0.2454853355884552,0.2729049026966095,0.28046876192092896,0.41378650069236755,16.8547661227614,18.555580648738022,20.9636583595755,19.73258462790029,20.2910708291332,20.022597213674636,33.094510857584524,4.622613113861703,4.465059667177571,5.378362186755756,5.169118461241939,4.409244932614614,4.172991139210539,2.8050026690752627,0.08060579746961594,0.053203679621219635,0.06370125495456304,0.044056664195648826,blues
-233.77281188964844,120.66433715820312,-3.1640923023223877,39.514827728271484,3.83152437210083,18.828155517578125,-3.678738594055176,4.425468444824219,-14.96492862701416,17.57147789001465,1.8461248874664307,2.55008864402771,-1.2302391529083252,70.41757202148438,23.701457977294922,34.74570846557617,19.920452117919922,16.866493225097656,12.50294017791748,10.022331237792969,10.560239791870117,10.076125144958496,10.110481262207031,10.419306755065918,8.156764030456543,8.066140174865723,0.23239246010780334,0.16875648498535156,0.1495213359594345,0.27854713797569275,0.40721023082733154,0.2495265007019043,0.2720714509487152,0.3548412322998047,0.5287467837333679,0.5378588438034058,0.26490318775177,0.2538275718688965,0.28451448678970337,0.22179174423217773,0.19808544218540192,0.2738896310329437,0.3539348542690277,0.25877344608306885,0.2907406985759735,0.3107030391693115,0.3497065305709839,0.389951229095459,0.2310684621334076,0.29076582193374634,16.85070652317994,17.971228657029435,21.036506642583973,18.756802876808646,20.260904624405878,18.605217928650003,33.90790713420784,4.639647949566716,4.560524682887842,5.3099693598743025,5.262845751828919,4.5971688993501,4.5508821555309025,2.5205571132313414,0.08142257481813431,0.051378071308135986,0.06134406117072699,0.037666938600053254,blues
-245.6872100830078,140.4812469482422,-2.7912187576293945,60.40451431274414,18.903512954711914,9.828393936157227,3.563823938369751,0.5228626728057861,-16.378488540649414,6.6293535232543945,7.258424282073975,-4.021234512329102,1.6011250019073486,72.08506774902344,28.287134170532227,28.21038055419922,18.997026443481445,15.34406566619873,9.99120807647705,10.888111114501953,9.659253120422363,11.362887382507324,10.258174896240234,9.83957290649414,8.445611953735352,8.541871070861816,0.30274373292922974,0.2072666883468628,0.15756595134735107,0.1596936136484146,0.3066374659538269,0.2563743591308594,0.2543010413646698,0.31278467178344727,0.42521172761917114,0.5784976482391357,0.35299769043922424,0.31265056133270264,0.3257884681224823,0.24110214412212372,0.2242870032787323,0.1872267872095108,0.323263943195343,0.24763134121894836,0.2810053825378418,0.2927321791648865,0.2936226725578308,0.3848716914653778,0.2309238761663437,0.3228662610054016,15.957412746097543,18.98860000072543,22.634809353106537,19.932510666037594,21.300872660004853,21.695854067757423,31.49684493301689,4.71076441716074,4.748475946864843,5.003705809837178,4.7959668747265205,4.459370257604139,3.6322975327025837,4.070604426473587,0.09327623248100281,0.04637635499238968,0.048326248912412995,0.029071729672521987,blues
-252.48178100585938,104.94515991210938,15.2964448928833,42.68783950805664,6.77045202255249,21.611764907836914,-1.3111783266067505,5.6817450523376465,-16.636873245239258,12.169349670410156,-1.9619532823562622,1.9602652788162231,-0.8982276320457458,53.61140441894531,24.577627182006836,25.728199005126953,12.756242752075195,9.637041091918945,10.829065322875977,8.571540832519531,10.026284217834473,11.207311630249023,11.120345115661621,7.222533226013184,8.047303199768066,6.982861042022705,0.2108725756406784,0.1609884351491928,0.18929792940616608,0.20331986248493195,0.21737562119960785,0.2800200283527374,0.32929378747940063,0.25057685375213623,0.3302190899848938,0.37681809067726135,0.2984076142311096,0.39363694190979004,0.24048639833927155,0.2325599044561386,0.2694879174232483,0.2664767801761627,0.28105154633522034,0.3260510563850403,0.3505658209323883,0.27585622668266296,0.31402918696403503,0.3663390576839447,0.2648433744907379,0.40671178698539734,18.179413740894983,18.670310531688646,23.509211266226693,18.935473843861725,19.752488417598524,18.244366642928565,34.693799940717874,4.917682995901861,4.920577237630276,6.643901682565676,4.988599398362007,4.734335016034476,4.841393533759346,2.2120235561295862,0.07967066019773483,0.05436686798930168,0.056141769987432324,0.04149945968613148,blues
-236.67947387695312,138.4055938720703,-4.930479526519775,47.65449905395508,5.15785026550293,8.887805938720703,0.4874057173728943,-3.788341999053955,-14.98486614227295,10.428945541381836,-0.34138432145118713,0.7833588719367981,1.780983805656433,74.6769027709961,23.15781593322754,34.16022872924805,17.642038345336914,21.593692779541016,9.574885368347168,9.902547836303711,12.609613418579102,8.79478931427002,10.222540855407715,11.59830379486084,8.970518112182617,8.82669448852539,0.19479885697364807,0.19424138963222504,0.1575937420129776,0.2542765140533447,0.34069910645484924,0.1469678282737732,0.13919757306575775,0.2439507246017456,0.4377345144748688,0.5545772314071655,0.2522874176502228,0.17302033305168152,0.2843973636627197,0.2570343017578125,0.24191415309906006,0.29025763273239136,0.36892497539520264,0.21009062230587006,0.21898318827152252,0.2864365577697754,0.3049916923046112,0.4168991446495056,0.22598443925380707,0.23550008237361908,16.514078329475538,18.341678551700845,22.74198133329287,19.2571865640276,20.71006749033866,20.673343119529278,32.13162145688698,5.06953958630735,5.18897713597765,4.836628618854478,4.433661610108621,4.396545352040019,3.7097747009074693,3.5520032122212952,0.09761591255664825,0.05076659098267555,0.05888603900812065,0.042406678445582685,blues
-230.36378479003906,127.07772827148438,7.114696025848389,39.76705551147461,1.9217220544815063,17.410606384277344,-5.626917839050293,8.2406644821167,-18.11604118347168,13.844724655151367,-3.7571113109588623,2.5798490047454834,-4.316714286804199,54.673213958740234,19.944129943847656,24.502906799316406,13.266758918762207,10.79000473022461,10.0088472366333,8.92641544342041,8.336121559143066,7.755754470825195,8.527018547058105,8.459758758544922,8.636519432067871,7.91132116317749,0.24969853460788727,0.172549307346344,0.2179938554763794,0.2924686074256897,0.4961913824081421,0.24927712976932526,0.22601503133773804,0.34278345108032227,0.3880740702152252,0.29929032921791077,0.2833128273487091,0.41454392671585083,0.2457294464111328,0.22800426185131073,0.2799476087093353,0.2567085325717926,0.3962417244911194,0.2289188951253891,0.2515154182910919,0.3199392259120941,0.3474324941635132,0.297733336687088,0.26162803173065186,0.3575955033302307,16.313567698097117,15.951271935066995,20.526270139114605,17.660601140712814,18.52977133775778,17.2324922148112,34.27820286558109,4.548434785498623,4.27532341163352,5.106057231591843,4.120662015634563,3.79739069129491,3.3988703168788907,2.1613491235161155,0.07542555034160614,0.04992622509598732,0.05258634232405259,0.024823961803533193,blues
-264.6712646484375,138.85433959960938,11.167328834533691,48.52392578125,14.904313087463379,20.586437225341797,3.206176280975342,1.2635793685913086,-15.839373588562012,15.975111961364746,3.35821795463562,-1.5066410303115845,1.896920919418335,79.62863159179688,31.645362854003906,35.82658767700195,19.268068313598633,15.752654075622559,11.402316093444824,10.952874183654785,10.218165397644043,9.767082214355469,9.236078262329102,8.896369934082031,8.481328964233398,8.368643760681152,0.23314043879508972,0.16188845038414001,0.1800544410943985,0.21771009266376495,0.38677167892456055,0.5578677654266357,0.45691484212875366,0.442967027425766,0.40354618430137634,0.29668959975242615,0.28413838148117065,0.2340335249900818,0.28078991174697876,0.1826498806476593,0.2166874259710312,0.20799870789051056,0.3338189721107483,0.4160701036453247,0.3529510498046875,0.31562545895576477,0.32845279574394226,0.2559947073459625,0.34178057312965393,0.2544107437133789,19.322358005677096,18.657456770732185,22.57909481651798,20.371385163234155,21.41897879375225,20.521571835170224,32.14082354565125,4.923976453195176,4.960424180302603,4.83920934666883,4.924256528286516,5.322341431895649,5.316853410160235,3.683309164618072,0.10108429938554764,0.05684163048863411,0.047907452387857694,0.04828363521002576,blues
